
=== Confidence Scores for ADASYN ===
Sample 910: Avg Confidence = 1.3521
Sample 911: Avg Confidence = 1.7012
Sample 912: Avg Confidence = 2.3618
Sample 913: Avg Confidence = 3.1202
Sample 914: Avg Confidence = 4.7920
Sample 915: Avg Confidence = 2.5882
Sample 916: Avg Confidence = 3.7040
Sample 917: Avg Confidence = 1.7347
Sample 918: Avg Confidence = 1.8898
Sample 919: Avg Confidence = 3.1421
Sample 920: Avg Confidence = 1.8806
Sample 921: Avg Confidence = 2.1223
Sample 922: Avg Confidence = 2.3631
Sample 923: Avg Confidence = 3.9584
Sample 924: Avg Confidence = 1.6698
Sample 925: Avg Confidence = 1.5693
Sample 926: Avg Confidence = 2.7131
Sample 927: Avg Confidence = 1.3088
Sample 928: Avg Confidence = 2.1345
Sample 929: Avg Confidence = 1.7239
Sample 930: Avg Confidence = 1.8039
Sample 931: Avg Confidence = 1.3820
Sample 932: Avg Confidence = 2.0835
Sample 933: Avg Confidence = 1.3908
Sample 934: Avg Confidence = 3.2336
Sample 935: Avg Confidence = 3.3029
Sample 936: Avg Confidence = 3.1354
Sample 937: Avg Confidence = 0.7594
Sample 938: Avg Confidence = 1.1288
Sample 939: Avg Confidence = 1.9195
Sample 940: Avg Confidence = 2.7808
Sample 941: Avg Confidence = 2.4357
Sample 942: Avg Confidence = 1.6761
Sample 943: Avg Confidence = 3.9522
Sample 944: Avg Confidence = 1.7267
Sample 945: Avg Confidence = 2.0168
Sample 946: Avg Confidence = 2.7886
Sample 947: Avg Confidence = 5.1403
Sample 948: Avg Confidence = 2.7750
Sample 949: Avg Confidence = 2.9468
Sample 950: Avg Confidence = 2.2213
Sample 951: Avg Confidence = 0.7975
Sample 952: Avg Confidence = 2.2827
Sample 953: Avg Confidence = 3.0657
Sample 954: Avg Confidence = 1.8589
Sample 955: Avg Confidence = 2.6081
Sample 956: Avg Confidence = 3.7536
Sample 957: Avg Confidence = 2.0004
Sample 958: Avg Confidence = 2.1352
Sample 959: Avg Confidence = 1.3520
Sample 960: Avg Confidence = 2.1643
Sample 961: Avg Confidence = 1.9133
Sample 962: Avg Confidence = 1.2138
Sample 963: Avg Confidence = 1.6241
Sample 964: Avg Confidence = 2.8223
Sample 965: Avg Confidence = 1.6069
Sample 966: Avg Confidence = 1.8275
Sample 967: Avg Confidence = 2.1962
Sample 968: Avg Confidence = 5.6573
Sample 969: Avg Confidence = 0.6021
Sample 970: Avg Confidence = 2.1721
Sample 971: Avg Confidence = 2.3136
Sample 972: Avg Confidence = 2.0188
Sample 973: Avg Confidence = 0.9891
Sample 974: Avg Confidence = 3.2603
Sample 975: Avg Confidence = 1.4929
Sample 976: Avg Confidence = 4.8084
Sample 977: Avg Confidence = 2.4874
Sample 978: Avg Confidence = 1.0255
Sample 979: Avg Confidence = 2.5670
Sample 980: Avg Confidence = 2.8472
Sample 981: Avg Confidence = 2.2744
Sample 982: Avg Confidence = 1.8915
Sample 983: Avg Confidence = 2.1316
Sample 984: Avg Confidence = 2.3523
Sample 985: Avg Confidence = 3.0422
Sample 986: Avg Confidence = 5.5980
Sample 987: Avg Confidence = 1.7324
Sample 988: Avg Confidence = 3.8765
Sample 989: Avg Confidence = 2.4822
Sample 990: Avg Confidence = 2.6853
Sample 991: Avg Confidence = 1.4777
Sample 992: Avg Confidence = 4.5090
Sample 993: Avg Confidence = 1.2235
Sample 994: Avg Confidence = 0.8234
Sample 995: Avg Confidence = 3.1661
Sample 996: Avg Confidence = 2.0384
Sample 997: Avg Confidence = 3.8110
Sample 998: Avg Confidence = 2.4097
Sample 999: Avg Confidence = 2.4988
Sample 1000: Avg Confidence = 2.3165
Sample 1001: Avg Confidence = 0.9747
Sample 1002: Avg Confidence = 4.5686
Sample 1003: Avg Confidence = 2.9556
Sample 1004: Avg Confidence = 2.0701
Sample 1005: Avg Confidence = 3.2868
Sample 1006: Avg Confidence = 1.7015
Sample 1007: Avg Confidence = 1.7631
Sample 1008: Avg Confidence = 2.1544
Sample 1009: Avg Confidence = 2.8333
Sample 1010: Avg Confidence = 3.9602
Sample 1011: Avg Confidence = 1.0483
Sample 1012: Avg Confidence = 1.1084
Sample 1013: Avg Confidence = 2.0928
Sample 1014: Avg Confidence = 2.3423
Sample 1015: Avg Confidence = 2.9711
Sample 1016: Avg Confidence = 1.4814
Sample 1017: Avg Confidence = 2.3042
Sample 1018: Avg Confidence = 2.6343
Sample 1019: Avg Confidence = 3.0485
Sample 1020: Avg Confidence = 3.4048
Sample 1021: Avg Confidence = 2.5784
Sample 1022: Avg Confidence = 2.0546
Sample 1023: Avg Confidence = 1.0119
Sample 1024: Avg Confidence = 0.8145
Sample 1025: Avg Confidence = 3.1818
Sample 1026: Avg Confidence = 1.7964
Sample 1027: Avg Confidence = 2.8505
Sample 1028: Avg Confidence = 3.1437
Sample 1029: Avg Confidence = 1.1431
Sample 1030: Avg Confidence = 1.9377
Sample 1031: Avg Confidence = 2.0098
Sample 1032: Avg Confidence = 1.9652
Sample 1033: Avg Confidence = 1.7407
Sample 1034: Avg Confidence = 3.4399
Sample 1035: Avg Confidence = 3.3226
Sample 1036: Avg Confidence = 3.9647
Sample 1037: Avg Confidence = 3.8470
Sample 1038: Avg Confidence = 2.4180
Sample 1039: Avg Confidence = 3.9278
Sample 1040: Avg Confidence = 2.7741
Sample 1041: Avg Confidence = 2.6767
Sample 1042: Avg Confidence = 2.8658
Sample 1043: Avg Confidence = 3.8830
Sample 1044: Avg Confidence = 1.6540
Sample 1045: Avg Confidence = 2.5295
Sample 1046: Avg Confidence = 3.2594
Sample 1047: Avg Confidence = 2.3595
Sample 1048: Avg Confidence = 2.6159
Sample 1049: Avg Confidence = 1.9411
Sample 1050: Avg Confidence = 3.5921
Sample 1051: Avg Confidence = 2.2252
Sample 1052: Avg Confidence = 1.1254
Sample 1053: Avg Confidence = 4.7393
Sample 1054: Avg Confidence = 2.9459
Sample 1055: Avg Confidence = 1.1347
Sample 1056: Avg Confidence = 3.6453
Sample 1057: Avg Confidence = 1.7751
Sample 1058: Avg Confidence = 2.9900
Sample 1059: Avg Confidence = 1.4588
Sample 1060: Avg Confidence = 1.5336
Sample 1061: Avg Confidence = 2.3185
Sample 1062: Avg Confidence = 5.0857
Sample 1063: Avg Confidence = 1.1662
Sample 1064: Avg Confidence = 3.4984
Sample 1065: Avg Confidence = 3.0624
Sample 1066: Avg Confidence = 2.1574
Sample 1067: Avg Confidence = 1.1221
Sample 1068: Avg Confidence = 5.5515
Sample 1069: Avg Confidence = 1.5835
Sample 1070: Avg Confidence = 1.1081
Sample 1071: Avg Confidence = 2.1847
Sample 1072: Avg Confidence = 2.4341
Sample 1073: Avg Confidence = 2.8121
Sample 1074: Avg Confidence = 5.0309
Sample 1075: Avg Confidence = 3.7592
Sample 1076: Avg Confidence = 0.7848
Sample 1077: Avg Confidence = 1.5950
Sample 1078: Avg Confidence = 3.5469
Sample 1079: Avg Confidence = 2.3599
Sample 1080: Avg Confidence = 4.9385
Sample 1081: Avg Confidence = 4.7743
Sample 1082: Avg Confidence = 2.2801
Sample 1083: Avg Confidence = 2.9025
Sample 1084: Avg Confidence = 2.2726
Sample 1085: Avg Confidence = 1.0099
Sample 1086: Avg Confidence = 1.2385
Sample 1087: Avg Confidence = 3.0627
Sample 1088: Avg Confidence = 2.5288
Sample 1089: Avg Confidence = 2.7801
Sample 1090: Avg Confidence = 2.5131
Sample 1091: Avg Confidence = 3.9636
Sample 1092: Avg Confidence = 3.4623
Sample 1093: Avg Confidence = 4.4208
Sample 1094: Avg Confidence = 5.7053
Sample 1095: Avg Confidence = 5.2867
Sample 1096: Avg Confidence = 6.6883
Sample 1097: Avg Confidence = 3.2722
Sample 1098: Avg Confidence = 3.8305
Sample 1099: Avg Confidence = 1.7032
Sample 1100: Avg Confidence = 2.1794
Sample 1101: Avg Confidence = 2.2580
Sample 1102: Avg Confidence = 6.9751
Sample 1103: Avg Confidence = 3.3454
Sample 1104: Avg Confidence = 1.9274
Sample 1105: Avg Confidence = 1.6563
Sample 1106: Avg Confidence = 2.3982
Sample 1107: Avg Confidence = 2.4533
Sample 1108: Avg Confidence = 1.8053
Sample 1109: Avg Confidence = 1.3866
Sample 1110: Avg Confidence = 3.1908
Sample 1111: Avg Confidence = 3.4724
Sample 1112: Avg Confidence = 1.4745
Sample 1113: Avg Confidence = 2.3007
Sample 1114: Avg Confidence = 4.0456
Sample 1115: Avg Confidence = 1.8026
Sample 1116: Avg Confidence = 2.9455
Sample 1117: Avg Confidence = 1.9107
Sample 1118: Avg Confidence = 3.5926
Sample 1119: Avg Confidence = 2.6444
Sample 1120: Avg Confidence = 2.8036
Sample 1121: Avg Confidence = 2.6939
Sample 1122: Avg Confidence = 1.8766
Sample 1123: Avg Confidence = 1.7149
Sample 1124: Avg Confidence = 2.7230
Sample 1125: Avg Confidence = 3.3187
Sample 1126: Avg Confidence = 1.9260
Sample 1127: Avg Confidence = 1.7560
Sample 1128: Avg Confidence = 3.5267
Sample 1129: Avg Confidence = 3.3557
Sample 1130: Avg Confidence = 2.2553
Sample 1131: Avg Confidence = 1.9951
Sample 1132: Avg Confidence = 2.9848
Sample 1133: Avg Confidence = 5.2824
Sample 1134: Avg Confidence = 3.3794
Sample 1135: Avg Confidence = 3.0276
Sample 1136: Avg Confidence = 2.8655
Sample 1137: Avg Confidence = 1.0007
Sample 1138: Avg Confidence = 2.2406
Sample 1139: Avg Confidence = 5.3379
Sample 1140: Avg Confidence = 2.5149
Sample 1141: Avg Confidence = 1.3076
Sample 1142: Avg Confidence = 6.0316
Sample 1143: Avg Confidence = 2.3346
Sample 1144: Avg Confidence = 2.3588
Sample 1145: Avg Confidence = 2.5745
Sample 1146: Avg Confidence = 4.3033
Sample 1147: Avg Confidence = 2.1959
Sample 1148: Avg Confidence = 2.5680
Sample 1149: Avg Confidence = 3.3548
Sample 1150: Avg Confidence = 1.6829
Sample 1151: Avg Confidence = 5.8985
Sample 1152: Avg Confidence = 2.7482
Sample 1153: Avg Confidence = 2.4323
Sample 1154: Avg Confidence = 3.5705
Sample 1155: Avg Confidence = 2.5452
Sample 1156: Avg Confidence = 0.8919
Sample 1157: Avg Confidence = 0.7860
Sample 1158: Avg Confidence = 1.2189
Sample 1159: Avg Confidence = 1.5995
Sample 1160: Avg Confidence = 4.4457
Sample 1161: Avg Confidence = 2.6735
Sample 1162: Avg Confidence = 1.1155
Sample 1163: Avg Confidence = 2.9423
Sample 1164: Avg Confidence = 2.4262
Sample 1165: Avg Confidence = 4.6620
Sample 1166: Avg Confidence = 2.7736
Sample 1167: Avg Confidence = 3.2405
Sample 1168: Avg Confidence = 1.7782
Sample 1169: Avg Confidence = 4.8741
Sample 1170: Avg Confidence = 1.6156
Sample 1171: Avg Confidence = 4.5417
Sample 1172: Avg Confidence = 3.2528
Sample 1173: Avg Confidence = 2.1727
Sample 1174: Avg Confidence = 3.4229
Sample 1175: Avg Confidence = 3.3147
Sample 1176: Avg Confidence = 1.9692
Sample 1177: Avg Confidence = 2.7821
Sample 1178: Avg Confidence = 3.7394
Sample 1179: Avg Confidence = 4.6369
Sample 1180: Avg Confidence = 2.2583
Sample 1181: Avg Confidence = 3.5322
Sample 1182: Avg Confidence = 2.9794
Sample 1183: Avg Confidence = 2.2943
Sample 1184: Avg Confidence = 3.5234
Sample 1185: Avg Confidence = 2.1604
Sample 1186: Avg Confidence = 3.1553
Sample 1187: Avg Confidence = 4.0968
Sample 1188: Avg Confidence = 3.0922
Sample 1189: Avg Confidence = 3.9810
Sample 1190: Avg Confidence = 2.4559
Sample 1191: Avg Confidence = 2.3076
Sample 1192: Avg Confidence = 2.4761
Sample 1193: Avg Confidence = 1.8895
Sample 1194: Avg Confidence = 4.0067
Sample 1195: Avg Confidence = 1.9640
Sample 1196: Avg Confidence = 2.2073
Sample 1197: Avg Confidence = 1.3753
Sample 1198: Avg Confidence = 1.0887
Sample 1199: Avg Confidence = 1.7128
Sample 1200: Avg Confidence = 6.2054
Sample 1201: Avg Confidence = 3.7684
Sample 1202: Avg Confidence = 1.0607
Sample 1203: Avg Confidence = 1.3677
Sample 1204: Avg Confidence = 2.2774
Sample 1205: Avg Confidence = 1.5957
Sample 1206: Avg Confidence = 3.0529
Sample 1207: Avg Confidence = 3.2431
Sample 1208: Avg Confidence = 1.8567
Sample 1209: Avg Confidence = 0.6729
Sample 1210: Avg Confidence = 3.4401
Sample 1211: Avg Confidence = 2.5229
Sample 1212: Avg Confidence = 1.5284
Sample 1213: Avg Confidence = 3.5292
Sample 1214: Avg Confidence = 1.8126
Sample 1215: Avg Confidence = 3.5252
Sample 1216: Avg Confidence = 2.0685
Sample 1217: Avg Confidence = 1.7933
Sample 1218: Avg Confidence = 2.6722
Sample 1219: Avg Confidence = 3.1814
Sample 1220: Avg Confidence = 2.7895
Sample 1221: Avg Confidence = 2.3850
Sample 1222: Avg Confidence = 2.4248
Sample 1223: Avg Confidence = 2.0238
Sample 1224: Avg Confidence = 5.6078
Sample 1225: Avg Confidence = 2.9882
Sample 1226: Avg Confidence = 1.2606
Sample 1227: Avg Confidence = 1.2071
Sample 1228: Avg Confidence = 1.2079
Sample 1229: Avg Confidence = 1.9043
Sample 1230: Avg Confidence = 1.3649
Sample 1231: Avg Confidence = 1.2855
Sample 1232: Avg Confidence = 4.5821
Sample 1233: Avg Confidence = 4.5916
Sample 1234: Avg Confidence = 1.2306
Sample 1235: Avg Confidence = 2.1203
Sample 1236: Avg Confidence = 1.7809
Sample 1237: Avg Confidence = 4.1369
Sample 1238: Avg Confidence = 3.9456
Sample 1239: Avg Confidence = 0.9784
Sample 1240: Avg Confidence = 5.1891
Sample 1241: Avg Confidence = 3.7799
Sample 1242: Avg Confidence = 1.6753
Sample 1243: Avg Confidence = 2.6771
Sample 1244: Avg Confidence = 1.5705
Sample 1245: Avg Confidence = 3.3979
Sample 1246: Avg Confidence = 1.2369
Sample 1247: Avg Confidence = 2.3466
Sample 1248: Avg Confidence = 1.9657
Sample 1249: Avg Confidence = 3.8073
Sample 1250: Avg Confidence = 1.3343
Sample 1251: Avg Confidence = 3.0754
Sample 1252: Avg Confidence = 4.0175
Sample 1253: Avg Confidence = 3.4284
Sample 1254: Avg Confidence = 2.2181
Sample 1255: Avg Confidence = 2.4850
Sample 1256: Avg Confidence = 2.4594
Sample 1257: Avg Confidence = 3.9061
Sample 1258: Avg Confidence = 2.3297
Sample 1259: Avg Confidence = 2.3466
Sample 1260: Avg Confidence = 1.7450
Sample 1261: Avg Confidence = 2.3602
Sample 1262: Avg Confidence = 4.0475
Sample 1263: Avg Confidence = 4.8870
Sample 1264: Avg Confidence = 1.4998
Sample 1265: Avg Confidence = 1.8774
Sample 1266: Avg Confidence = 2.1497
Sample 1267: Avg Confidence = 3.0782
Sample 1268: Avg Confidence = 1.7549
Sample 1269: Avg Confidence = 0.9217
Sample 1270: Avg Confidence = 3.4616
Sample 1271: Avg Confidence = 1.9159
Sample 1272: Avg Confidence = 1.7435
Sample 1273: Avg Confidence = 2.1088
Sample 1274: Avg Confidence = 1.4675
Sample 1275: Avg Confidence = 3.5378
Sample 1276: Avg Confidence = 3.5809
Sample 1277: Avg Confidence = 3.0671
Sample 1278: Avg Confidence = 2.3388
Sample 1279: Avg Confidence = 1.8150
Sample 1280: Avg Confidence = 2.2884
Sample 1281: Avg Confidence = 3.8835
Sample 1282: Avg Confidence = 3.8011
Sample 1283: Avg Confidence = 2.1618
Sample 1284: Avg Confidence = 2.0938
Sample 1285: Avg Confidence = 1.4941
Sample 1286: Avg Confidence = 1.4922
Sample 1287: Avg Confidence = 2.6324
Sample 1288: Avg Confidence = 2.4131
Sample 1289: Avg Confidence = 3.0172
Sample 1290: Avg Confidence = 2.3257
Sample 1291: Avg Confidence = 4.1562
Sample 1292: Avg Confidence = 4.2223
Sample 1293: Avg Confidence = 1.0597
Sample 1294: Avg Confidence = 1.6124
Sample 1295: Avg Confidence = 3.6509
Sample 1296: Avg Confidence = 1.4778
Sample 1297: Avg Confidence = 3.4373
Sample 1298: Avg Confidence = 2.7739
Sample 1299: Avg Confidence = 2.3026
Sample 1300: Avg Confidence = 3.0743
Sample 1301: Avg Confidence = 2.7147
Sample 1302: Avg Confidence = 1.3222
Sample 1303: Avg Confidence = 1.6451
Sample 1304: Avg Confidence = 2.2403
Sample 1305: Avg Confidence = 4.2715
Sample 1306: Avg Confidence = 2.4148
Sample 1307: Avg Confidence = 1.7842
Sample 1308: Avg Confidence = 2.0944
Sample 1309: Avg Confidence = 3.5786
Sample 1310: Avg Confidence = 4.8863
Sample 1311: Avg Confidence = 2.2874
Sample 1312: Avg Confidence = 4.4305
Sample 1313: Avg Confidence = 1.8905
Sample 1314: Avg Confidence = 1.6033
Sample 1315: Avg Confidence = 2.0310
Sample 1316: Avg Confidence = 2.4475
Sample 1317: Avg Confidence = 2.0216
Sample 1318: Avg Confidence = 1.7967
Sample 1319: Avg Confidence = 3.2411
Sample 1320: Avg Confidence = 2.8423
Sample 1321: Avg Confidence = 1.6419
Sample 1322: Avg Confidence = 1.6055
Sample 1323: Avg Confidence = 2.4127
Sample 1324: Avg Confidence = 3.4630
Sample 1325: Avg Confidence = 2.9949
Sample 1326: Avg Confidence = 1.8980
Sample 1327: Avg Confidence = 2.6121
Sample 1328: Avg Confidence = 2.4228
Sample 1329: Avg Confidence = 0.8461
Sample 1330: Avg Confidence = 2.0356
Sample 1331: Avg Confidence = 4.3137
Sample 1332: Avg Confidence = 2.7582
Sample 1333: Avg Confidence = 2.0176
Sample 1334: Avg Confidence = 1.6445
Sample 1335: Avg Confidence = 1.8828
Sample 1336: Avg Confidence = 2.4330
Sample 1337: Avg Confidence = 3.3426
Sample 1338: Avg Confidence = 2.8308
Sample 1339: Avg Confidence = 1.1333
Sample 1340: Avg Confidence = 5.4863
Sample 1341: Avg Confidence = 0.7132
Sample 1342: Avg Confidence = 3.4632
Sample 1343: Avg Confidence = 1.3716
Sample 1344: Avg Confidence = 1.5840
Sample 1345: Avg Confidence = 1.9764
Sample 1346: Avg Confidence = 1.4803
Sample 1347: Avg Confidence = 2.2105
Sample 1348: Avg Confidence = 2.2712
Sample 1349: Avg Confidence = 2.6044
Sample 1350: Avg Confidence = 1.9916
Sample 1351: Avg Confidence = 1.9054
Sample 1352: Avg Confidence = 1.7622
Sample 1353: Avg Confidence = 1.0532
Sample 1354: Avg Confidence = 3.0905
Sample 1355: Avg Confidence = 1.6395
Sample 1356: Avg Confidence = 2.5513
Sample 1357: Avg Confidence = 2.4160
Sample 1358: Avg Confidence = 2.3927
Sample 1359: Avg Confidence = 2.5520
Sample 1360: Avg Confidence = 2.9656
Sample 1361: Avg Confidence = 3.4467
Sample 1362: Avg Confidence = 1.0812
Sample 1363: Avg Confidence = 1.5286
Sample 1364: Avg Confidence = 4.5274
Sample 1365: Avg Confidence = 3.5839
Sample 1366: Avg Confidence = 3.3695
Sample 1367: Avg Confidence = 2.0775
Sample 1368: Avg Confidence = 2.8300
Sample 1369: Avg Confidence = 2.8449
Sample 1370: Avg Confidence = 3.3294
Sample 1371: Avg Confidence = 3.0599
Sample 1372: Avg Confidence = 2.1909
Sample 1373: Avg Confidence = 2.4419
Sample 1374: Avg Confidence = 2.0721
Sample 1375: Avg Confidence = 3.3732
Sample 1376: Avg Confidence = 2.9506
Sample 1377: Avg Confidence = 1.3754
Sample 1378: Avg Confidence = 5.6694
Sample 1379: Avg Confidence = 0.9895
Sample 1380: Avg Confidence = 4.0267
Sample 1381: Avg Confidence = 3.1586
Sample 1382: Avg Confidence = 1.6676
Sample 1383: Avg Confidence = 1.0424
Sample 1384: Avg Confidence = 2.1872
Sample 1385: Avg Confidence = 3.6020
Sample 1386: Avg Confidence = 2.4823
Sample 1387: Avg Confidence = 2.4062
Sample 1388: Avg Confidence = 1.1008
Sample 1389: Avg Confidence = 1.3127
Sample 1390: Avg Confidence = 1.2895
Sample 1391: Avg Confidence = 3.1925
Sample 1392: Avg Confidence = 1.7331
Sample 1393: Avg Confidence = 3.5837
Sample 1394: Avg Confidence = 2.7833
Sample 1395: Avg Confidence = 2.7354
Sample 1396: Avg Confidence = 1.4328
Sample 1397: Avg Confidence = 2.3677
Sample 1398: Avg Confidence = 2.3935
Sample 1399: Avg Confidence = 1.7478
Sample 1400: Avg Confidence = 2.3087
Sample 1401: Avg Confidence = 2.5320
Sample 1402: Avg Confidence = 1.2045
Sample 1403: Avg Confidence = 2.3971
Sample 1404: Avg Confidence = 1.8257
Sample 1405: Avg Confidence = 2.2759
Sample 1406: Avg Confidence = 1.8764
Sample 1407: Avg Confidence = 2.3557
Sample 1408: Avg Confidence = 2.6586
Sample 1409: Avg Confidence = 2.5923
Sample 1410: Avg Confidence = 1.9051
Sample 1411: Avg Confidence = 2.0390
Sample 1412: Avg Confidence = 1.6388
Sample 1413: Avg Confidence = 2.7514
Sample 1414: Avg Confidence = 2.5759
Sample 1415: Avg Confidence = 6.3570
Sample 1416: Avg Confidence = 3.1337
Sample 1417: Avg Confidence = 2.3384
Sample 1418: Avg Confidence = 3.4443
Sample 1419: Avg Confidence = 4.8755
Sample 1420: Avg Confidence = 2.2436
Sample 1421: Avg Confidence = 3.2299
Sample 1422: Avg Confidence = 4.4541
Sample 1423: Avg Confidence = 1.8475
Sample 1424: Avg Confidence = 0.8825
Sample 1425: Avg Confidence = 1.2642
Sample 1426: Avg Confidence = 1.6329
Sample 1427: Avg Confidence = 2.6000
Sample 1428: Avg Confidence = 1.5052
Sample 1429: Avg Confidence = 4.3033
Sample 1430: Avg Confidence = 1.6825
Sample 1431: Avg Confidence = 2.0501
Sample 1432: Avg Confidence = 1.9318
Sample 1433: Avg Confidence = 2.2701
Sample 1434: Avg Confidence = 2.6198
Sample 1435: Avg Confidence = 3.4235
Sample 1436: Avg Confidence = 3.4159
Sample 1437: Avg Confidence = 1.2299
Sample 1438: Avg Confidence = 2.9465
Sample 1439: Avg Confidence = 1.7101
Sample 1440: Avg Confidence = 1.8364
Sample 1441: Avg Confidence = 1.8868
Sample 1442: Avg Confidence = 3.3815
Sample 1443: Avg Confidence = 3.7409
Sample 1444: Avg Confidence = 2.2589
Sample 1445: Avg Confidence = 2.1398
Sample 1446: Avg Confidence = 2.6899
Sample 1447: Avg Confidence = 1.9109
Sample 1448: Avg Confidence = 1.9309
